s_ph,s_temp,s_do,s_turbidity,index_heure
0.552,-1.293,-3.584,0.59,2159
-0.3752,0.4753,0.94,1.238,2160
-0.3706,1.185,2.688,-2.354,2161
0.798,-1.485,-4.117,0.1313,2162
-0.3777,0.1531,2.092,3.803,2163
-0.4397,1.03,1.7,-5.17,2164
0.8267,-0.7554,-3.674,1.658,2165
-0.4143,-0.2883,2.22,4.645,2166
-0.329,0.5503,1.148,-7.72,2167
0.7065,0.4468,-2.816,4.082,2168
-0.5425,-1.075,1.147,2.764,2169
0.0399,-0.075,1.13,-6.418,2170
0.483,1.521,-1.19,4.734,2171
-0.7393,-1.046,-0.00784,-0.5347,2172
0.4314,-0.5557,0.3523,-3.318,2173
0.3657,1.134,0.274,4.383,2174
-0.846,-0.2654,-0.9272,-1.651,2175
0.39,-0.6245,0.1272,-1.875,2176
0.3833,0.2113,1.337,2.297,2177
-0.5063,0.812,-1.175,0.06476,2178
0.03232,-0.8994,-0.5107,-1.617,2179
0.2495,-0.3833,1.787,0.588,2180
0.02115,1.36,-1.2295,1.571,2181
-0.2457,-0.747,-0.5,-2.37,2182
-0.0901,-0.301,1.631,1.251,2183
0.563,0.76,-1.197,1.251,2184
-0.357,-0.922,0.00525,-3.51,2185
-0.4001,0.9326,0.706,2.957,2186
0.69,-0.5933,-0.651,0.1874,2187
-0.1729,-0.04135,0.8525,-3.514,2188
-0.4468,0.941,-1.443,3.854,2189
0.546,-1.542,0.4473,-0.416,2190
-0.2153,1.065,2.062,-3.502,2191
-0.1702,0.4836,-3.031,3.639,2192
0.39,-2.05,0.3748,0.6934,2193
-0.3906,1.543,3.215,-3.805,2194
0.12354,1.136,-3.244,1.494,2195
0.2842,-3.092,-0.5425,2.426,2196
-0.5464,2.043,3.81,-2.312,2197
0.3674,1.03,-2.756,-1.106,2198
0.1752,-2.936,-1.099,2.39,2199
-0.543,1.578,3.215,0.08075,2200
0.431,1.63,-1.803,-2.047,2201
-0.0004225,-2.855,-0.7124,0.7705,2202
-0.3564,0.4822,1.723,1.784,2203
0.3618,2.65,-1.113,-2.777,2204
-0.08655,-2.787,0.5737,0.558,2205
-0.1667,0.1226,-0.5977,2.748,2206
0.194,2.158,-0.0258,-3.03,2207
0.010124,-2.293,1.243,-0.1309,2208
-0.1736,0.805,-1.994,3.244,2209
0.01666,1.078,1.351,-3.537,2210
0.3064,-1.967,0.4314,1.112,2211
-0.3027,1.307,-1.963,2.268,2212
-0.2073,0.2267,2.135,-4.184,2213
0.5747,-1.664,-0.9595,2.84,2214
-0.263,1.934,-0.6226,0.694,2215
-0.2532,-0.8765,1.64,-3.045,2216
0.2512,-0.7197,-1.59,2.857,2217
0.0947,1.717,0.7246,-0.8745,2218
-0.1172,-1.499,0.5454,-1.852,2219
-0.3086,0.727,-1.113,4.008,2220
0.58,0.2512,0.1523,-3.746,2221
-0.0782,-1.479,1.063,0.414,2222
-0.777,1.8955,-0.704,3.38,2223
0.878,-0.4,-0.863,-4.207,2224
0.0487,-1.785,1.175,0.9272,2225
-0.9062,2.184,0.285,3.285,2226
0.64,-0.1587,-1.405,-3.738,2227
0.3396,-1.931,1.068,-0.3474,2228
-0.7837,1.386,-0.3662,4.68,2229
0.2642,0.8564,0.1488,-4.008,2230
0.4395,-1.544,-0.01573,-1.243,2231
-0.5537,-0.333,-0.555,5.082,2232
0.10785,2.148,1.472,-3.18,2233
0.3267,-1.757,-1.315,-2.209,2234
-0.2913,-0.2227,-0.4282,5.016,2235
-0.005898,2.15,1.925,-2.947,2236
0.08704,-2.387,-1.557,-0.575,2237
-0.002342,0.866,-0.3481,1.955,2238
0.0755,1.225,1.821,-1.443,2239
-0.3203,-2.506,-1.369,0.8677,2240
0.4312,2.127,-0.1733,-0.9883,2241
-0.1109,0.01672,1.382,1.275,2242
-0.4055,-2.736,-1.645,-0.4568,2243
0.533,3.416,0.5186,-1.054,2244
-0.221,-1.044,1.319,2.117,2245
-0.165,-2.156,-2.355,-2.064,2246
0.3052,2.873,1.566,0.1538,2247
-0.1017,-0.6685,1.022,2.146,2248
-0.1377,-1.936,-3.176,-2.799,2249
0.1584,2.258,2.39,1.202,2250
0.007385,-0.05676,0.971,1.37,2251
-0.154,-2.234,-3.883,-1.688,2252
0.1478,2.023,3.262,-0.2903,2253
0.006485,0.71,0.7295,1.48,2254
-0.241,-2.77,-3.66,-0.3574,2255
0.3748,1.52,1.77,-1.703,2256
-0.07556,1.75,2.145,1.949,2257
-0.583,-3.203,-2.791,-0.2196,2258
0.783,1.213,-0.1912,-1.237,2259
-0.0967,1.867,2.701,1.264,2260
-0.823,-2.66,-1.764,-0.7017,2261
0.8784,0.587,-1.307,0.633,2262
0.04712,1.476,2.785,-0.3162,2263
-0.8496,-1.047,-0.7964,-0.939,2264
0.553,-0.9766,-2.053,1.837,2265
0.416,1.939,2.195,-0.8354,2266
-0.7573,-0.4177,-0.0769,-1.413,2267
0.0995,-2.084,-0.8467,2.05,2268
0.6206,2.516,-0.1473,0.2632,2269
-0.3943,-0.286,0.4814,-2.492,2270
-0.3599,-2.174,0.517,1.498,2271
0.487,2.293,-1.371,1.396,2272
0.1279,-0.301,0.553,-3.062,2273
-0.508,-1.484,1.684,1.585,2274
0.133,1.734,-2.873,1.206,2275
0.3196,-0.4695,0.965,-2.746,2276
-0.2078,-0.8745,2.342,2.342,2277
-0.1437,0.494,-3.107,-0.2327,2278
0.08624,0.7373,0.893,-1.308,2279
0.2406,-0.3127,1.159,1.593,2280
-0.1617,-1.321,-0.9067,-1.663,2281
-0.4568,1.636,0.2256,1.245,2282
0.7827,-0.3167,-0.9854,0.09204,2283
-0.1472,-1.064,1.689,-1.82,2284
-0.779,1.185,-0.1794,2.742,2285
0.89,-0.11926,-2.707,-1.681,2286
-0.1348,-0.836,3.336,-1.258,2287
-0.526,0.4944,-0.4653,3.906,2288
0.5728,0.6587,-2.998,-2.361,2289
-0.2742,-0.811,3.262,-2.768,2290
-0.01228,-0.4775,-0.3132,4.445,2291
0.08405,1.294,-2.232,-0.2227,2292
-0.1051,-0.2389,1.867,-4.336,2293
0.2854,-1.042,0.1334,3.69,2294
-0.3728,0.9336,-1.137,1.307,2295
0.0896,-0.006966,0.5786,-5.06,2296
0.3264,-0.5176,0.7534,3.209,2297
-0.4302,0.1635,-1.496,1.883,2298
0.1276,0.5293,0.7637,-3.451,2299
0.2505,-0.521,0.9033,0.10504,2300
-0.3208,-0.7646,-1.911,2.4,2301
0.02289,1.787,0.836,-0.0829,2302
0.3223,-0.917,1.045,-2.828,2303
-0.2386,-0.953,-1.345,1.071,2304
-0.1381,1.849,-0.00988,3.713,2305
0.187,-1.004,0.9023,-4.99,2306
-0.02234,-0.3423,0.008766,-0.1661,2307
0.067,0.984,-0.7505,6.35,2308
-0.2183,-1.096,-0.674,-6.08,2309
0.1398,1.001,2.537,-1.459,2310
0.2583,-0.5137,-1.968,7.832,2311
-0.608,-0.316,-1.081,-5.19,2312
0.443,1.21,3.219,-3.215,2313
0.1953,-1.618,-1.681,7.37,2314
-0.705,0.8354,-1.673,-3.562,2315
0.5747,0.5723,2.64,-2.525,2316
0.11273,-1.461,-0.0943,4.367,2317
-0.6484,0.891,-2.518,-1.674,2318
0.4753,0.3147,1.581,-1.504,2319
0.175,-0.537,1.575,1.887,2320
-0.655,0.00314,-2.662,0.2173,2321
0.3726,0.603,0.6143,-2.059,2322
0.5005,-0.7,2.088,2.09,2323
-0.877,-0.1346,-2.465,0.2004,2324
0.1447,1.283,0.4153,-3.303,2325
0.8813,-1.384,1.286,3.994,2326
-0.8613,0.4204,-1.611,-0.5376,2327
-0.2489,0.8354,1.047,-4.07,2328
1.018,-1.667,-0.2307,4.246,2329
-0.534,1.425,-0.439,0.09546,2330
-0.5063,-0.1598,1.037,-3.537,2331
0.8306,-1.4375,-1.109,3.148,2332
-0.174,1.637,0.4854,-0.757,2333
-0.583,-0.3132,0.3872,-1.741,2334
0.5283,-0.3872,-0.969,3.074,2335
0.1423,-0.3694,1.132,-2.307,2336
-0.527,0.64,-1.07,-0.501,2337
0.2598,0.7383,0.5444,3.793,2338
0.2573,-2.229,1.137,-3.873,2339
-0.3176,1.8,-2.549,-0.128,2340
-0.1318,0.7954,1.53,4.527,2341
0.4602,-2.559,0.9214,-4.688,2342
-0.1268,1.172,-2.396,0.587,2343
-0.5703,1.777,1.479,2.836,2344
0.6655,-2.44,0.638,-3.268,2345
0.1605,-0.376,-1.557,1.889,2346
-0.9634,2.85,0.7383,0.1528,2347
0.5967,-1.612,0.3132,-2.102,2348
0.5874,-1.734,-0.1619,2.309,2349
-1.078,3.195,-0.418,-0.2246,2350
0.2096,-1.438,0.1665,-2.348,2351
0.909,-1.653,0.275,2.795,2352
-0.832,3.19,-0.1831,-0.127,2353
-0.2812,-2.084,-0.08496,-2.324,2354
0.9604,-0.476,0.5796,1.578,2355
-0.3555,2.521,-0.822,0.414,2356
-0.7393,-2.496,0.0874,-0.3584,2357
0.974,0.5674,0.865,-0.808,2358
-0.0639,1.861,-1.079,-0.1674,2359
-0.9946,-2.988,0.5156,2.86,2360
1.045,1.671,0.3293,-3.936,2361
-0.06152,0.933,-1.191,0.695,2362
-0.943,-2.121,1.786,4.625,2363
1.061,1.233,-1.074,-6.13,2364
-0.1838,0.05048,-0.756,1.952,2365
-0.7896,-0.606,2.17,3.451,2366
0.8047,0.777,-2.111,-4.543,2367
0.0792,-0.909,0.00377,1.533,2368
-0.7363,0.368,2.457,1.28,2369
0.3967,0.8374,-2.248,-1.137,2370
0.3877,-1.483,-0.482,-0.7607,2371
-0.555,0.871,2.652,0.8857,2372
-0.0929,0.4573,-2.088,1.762,2373
0.6606,-1.3545,-0.528,-4.02,2374
-0.4487,0.8813,2.26,2.3,2375
-0.303,0.4006,-1.145,2.44,2376
0.763,-1.013,-1.3125,-5.38,2377
-0.4143,0.7144,2.482,3.092,2378
-0.1709,0.1143,-1.314,2.178,2379
0.2961,-0.862,-0.9316,-4.777,2380
-0.2021,0.4924,2.254,2.463,2381
0.3157,0.4998,-2.053,2.482,2382
-0.3289,-0.8726,0.816,-4.703,2383
-0.1411,0.1733,0.616,0.8413,2384
0.77,1.15,-1.727,4.613,2385
-0.811,-1.345,1.645,-5.027,2386
-0.03162,-0.1941,0.2515,-0.1508,2387
0.953,1.749,-2.215,5.234,2388
-0.933,-1.651,2.055,-5.297,2389
0.01784,-0.2202,0.1768,0.3186,2390
0.761,2.047,-2.156,4.79,2391
-0.633,-1.949,1.744,-4.633,2392
-0.01933,0.3435,0.5186,-0.4368,2393
0.3918,1.199,-2.049,3.96,2394
-0.2708,-1.46,1.258,-1.392,2395
-0.02905,0.453,0.925,-2.898,2396
0.164,0.5796,-2.332,2.94,2397
-0.1039,-0.918,1.646,1.523,2398
0.02269,0.55,0.4958,-5.035,2399
0.02786,0.2388,-2.39,2.95,2400
-0.08606,-0.749,1.943,2.875,2401
0.0442,0.834,0.75,-5.977,2402
0.1206,-0.623,-2.58,2.98,2403
-0.1853,0.04068,1.517,2.068,2404
0.02338,0.6177,0.842,-4.297,2405
0.2666,-1.126,-2.053,3.078,2406
-0.354,0.832,1.76,-0.784,2407
0.07043,0.6577,-0.835,-1.605,2408
0.3728,-2.025,-0.3452,3.754,2409
-0.5483,1.254,1.902,-4.023,2410
0.2197,1.523,-2.912,1.44,2411
0.2532,-2.863,1.903,2.623,2412
-0.3657,0.843,1.329,-4.6,2413
0.127,1.902,-3.93,2.734,2414
0.0333,-1.867,2.934,1.546,2415
0.04907,-0.665,0.5913,-4.15,2416
-0.1332,1.917,-2.922,2.193,2417
-0.00839,0.02026,2.043,1.89,2418
0.2308,-2.277,0.482,-3.812,2419
-0.1554,1.066,-1.759,1.677,2420
-0.132,2.586,0.384,2.451,2421
0.1484,-3.555,1.664,-3.781,2422
0.1603,-0.2114,-1.713,0.446,2423
-0.3386,4.37,-0.4553,3.238,2424
-0.0346,-4.086,2.51,-3.07,2425
0.6787,-0.2834,-2.396,-0.4219,2426
-0.746,4.07,0.454,3.488,2427
-0.1038,-3.566,1.8955,-2.58,2428
1.099,0.2173,-3.002,-1.239,2429
-1.14,2.223,1.752,3.928,2430
0.1362,-2.264,0.858,-2.182,2431
0.91,1.091,-2.354,-2.943,2432
-1.091,-0.05804,1.672,6.066,2433
0.4329,-0.625,0.6147,-3.568,2434
0.416,1.122,-2.156,-2.674,2435
-0.769,-1.255,0.996,6.93,2436
0.4966,0.4546,1.501,-4.92,2437
0.01881,0.687,-2.41,-1.2295,2438
-0.3813,-1.123,0.2852,5.0,2439
0.459,0.9736,2.69,-3.55,2440
-0.324,-0.296,-2.936,-0.681,2441
-0.03174,-0.864,-0.212,3.137,2442
0.3472,1.619,3.125,-1.962,2443
-0.2751,-0.83,-2.643,-0.01697,2444
-0.00841,-1.324,-0.3176,0.881,2445
0.239,2.604,2.352,-0.839,2446
-0.383,-0.971,-1.434,0.07404,2447
0.2474,-1.722,-0.4424,0.804,2448
0.2186,2.066,1.245,-0.796,2449
-0.5547,-0.2461,-0.808,0.04865,2450
0.3257,-1.162,-0.04572,0.3857,2451
0.28,0.4946,0.7446,-0.1816,2452
-0.554,0.541,-1.538,0.10657,2453
0.276,-0.0728,1.537,-0.389,2454
0.0797,-0.7236,0.678,0.5786,2455
-0.1954,0.11194,-3.727,-0.355,2456
0.0557,1.371,3.305,-0.93,2457
0.02477,-1.141,1.377,2.307,2458
0.137,-0.9565,-5.613,-1.072,2459
-0.11365,1.81,4.574,-2.182,2460
-0.1683,0.2485,1.283,2.736,2461
0.1747,-2.62,-5.926,0.678,2462
0.1571,2.32,4.805,-3.04,2463
-0.2383,0.5938,0.8325,0.5576,2464
-0.09863,-3.117,-5.383,2.92,2465
0.3252,2.594,4.305,-2.04,2466
-0.04123,0.04974,0.7173,-2.607,2467
-0.3848,-2.168,-4.566,4.92,2468
0.3293,1.947,3.893,-0.327,2469
0.1642,-0.002707,0.2466,-6.098,2470
-0.4302,-1.74,-3.736,6.29,2471
0.0794,1.542,3.475,0.343,2472
0.3477,0.4346,-0.335,-5.88,2473
-0.273,-1.696,-2.48,4.28,2474
-0.151,0.7266,3.102,0.3552,2475
0.3584,0.976,-1.311,-2.352,2476
-0.08093,-1.125,-1.525,1.2705,2477
-0.2058,0.08466,3.053,0.2496,2478
0.0869,0.6035,-1.86,-0.4822,2479
0.2155,-0.4373,-0.966,-0.476,2480
-0.2059,0.1198,2.885,1.557,2481
-0.1903,-0.6323,-1.978,-1.5,2482
0.395,1.025,-1.162,-0.474,2483
-0.122,0.01096,2.824,3.494,2484
-0.1992,-1.444,-1.1455,-4.074,2485
0.1837,1.248,-1.645,0.6143,2486
0.05737,0.11206,2.395,4.273,2487
-0.1731,-0.4458,-0.4592,-5.46,2488
-0.04324,-0.3623,-1.478,1.604,2489
0.2734,0.844,1.147,2.865,2490
-0.079,0.03583,0.67,-3.494,2491
-0.3357,-1.266,-1.266,0.08887,2492
0.4207,1.042,-0.6104,2.248,2493
0.001091,0.5864,2.412,-1.005,2494
-0.523,-1.52,-1.073,-0.801,2495
0.641,0.53,-1.911,0.52,2496
-0.1646,0.859,2.795,0.619,2497
-0.539,-1.591,-0.551,-0.651,2498
0.721,1.294,-2.182,0.2988,2499
-0.09705,-0.0952,2.447,0.0609,2500
-0.7017,-1.087,-0.5796,-0.571,2501
0.7534,1.32,-1.271,1.052,2502
0.04337,-0.1658,1.499,-1.187,2503
-0.8525,-1.004,-0.5806,0.252,2504
0.8096,1.079,-0.4797,1.314,2505
0.0822,-0.481,1.055,-1.832,2506
-0.9307,0.11176,-0.4229,0.9897,2507
0.842,0.05823,-0.8003,-0.5303,2508
0.1307,-0.7026,1.034,0.7188,2509
-1.029,1.465,0.2386,0.486,2510
0.9033,-1.141,-1.6,-3.541,2511
0.1735,-0.3958,1.09,4.33,2512
-1.098,1.125,1.426,0.3655,2513
0.905,-0.286,-2.879,-6.285,2514
0.1683,-0.3958,0.873,6.613,2515
-0.913,-0.6064,2.248,-0.3838,2516
0.6533,1.827,-2.383,-5.86,2517
0.0949,-0.2847,-0.08093,6.047,2518
-0.4417,-2.965,1.357,-1.013,2519
0.2161,3.342,-0.5493,-3.32,2520
0.0792,0.4473,-0.4417,2.164,2521
-0.07904,-3.527,-0.03918,2.117,2522
-0.1099,2.152,1.442,-3.129,2523
0.1455,0.884,-1.097,-0.2905,2524
0.05893,-1.374,-1.631,3.566,2525
-0.2625,-0.5156,3.602,-3.174,2526
0.2417,1.031,-2.105,-0.4758,2527
-0.014404,1.215,-1.807,3.777,2528
-0.1866,-2.615,4.04,-3.762,2529
0.168,0.2157,-2.408,0.58,2530
-0.0982,3.13,-1.04,3.027,2531
0.128,-2.98,3.283,-3.904,2532
-0.071,-0.4648,-2.662,1.399,2533
-0.1359,3.025,0.2078,1.704,2534
0.337,-2.416,1.708,-2.312,2535
-0.2812,0.44,-2.11,0.327,2536
-0.1405,1.163,1.322,2.14,2537
0.534,-1.93,-0.2052,-2.371,2538
-0.4065,1.637,-0.6553,-0.3293,2539
-0.1515,-0.4177,1.386,2.691,2540
0.5435,-1.315,-1.257,-1.309,2541
-0.3862,2.508,-0.2269,-1.637,2542
-0.10455,-2.201,1.541,1.697,2543
0.4045,0.3115,-1.38,0.8364,2544
-0.2683,1.967,0.0773,-1.984,2545
-0.03888,-2.96,1.017,0.397,2546
0.1506,1.948,-0.7974,2.078,2547
-0.001663,0.5933,-0.1454,-2.494,2548
-0.1641,-2.928,0.619,-0.09375,2549
0.07074,2.947,-0.1232,2.342,2550
0.2947,-0.1848,-0.89,-1.705,2551
-0.548,-2.943,1.236,0.2117,2552
0.2302,3.14,-0.573,-0.4143,2553
0.4397,-0.08636,-0.8975,0.7095,2554
-0.6885,-2.682,1.908,0.511,2555
0.1843,2.484,-0.7886,-2.473,2556
0.4644,-0.06537,-1.868,2.744,2557
-0.482,-2.371,3.291,0.02245,2558
-0.06616,2.273,-1.346,-3.275,2559
0.402,0.3516,-2.344,3.936,2560
-0.09357,-2.637,3.836,-1.404,2561
-0.3076,2.22,-1.62,-1.503,2562
0.1503,0.268,-1.664,2.139,2563
0.301,-2.03,2.81,-1.0625,2564
-0.2659,1.734,-1.095,0.4336,2565
-0.294,0.01881,-1.269,-0.549,2566
0.585,-1.622,1.658,0.4602,2567
-0.1465,1.503,-0.0768,0.2178,2568
-0.5503,-0.0438,-1.256,-1.514,2569
0.6343,-1.061,0.5137,1.471,2570
0.01585,0.7354,1.406,0.5024,2571
-0.594,0.516,-1.967,-2.078,2572
0.5444,-0.8164,-0.17,1.657,2573
-0.06155,-0.6685,2.918,0.10474,2574
-0.361,2.346,-2.764,-1.147,2575
0.4255,-1.619,-0.2345,0.67,2576
-0.2388,-1.808,2.482,0.0734,2577
-0.0738,4.04,-1.551,-0.4043,2578
0.3142,-1.664,-0.9497,0.4097,2579
-0.2673,-2.703,1.726,0.5474,2580
0.0145,3.72,-0.511,-1.053,2581
0.2032,-0.3079,-0.5664,0.0354,2582
-0.214,-3.229,0.616,1.235,2583
0.1361,2.568,-0.02441,-1.332,2584
-0.1472,1.091,-0.285,-0.4756,2585
0.09033,-3.09,-0.2361,1.872,2586
0.2313,1.25,0.608,-0.9697,2587
-0.4646,1.593,-0.3281,-0.5767,2588
0.2322,-1.705,0.07184,0.897,2589
0.284,-0.291,-0.2512,-0.8896,2590
-0.532,1.319,0.693,1.745,2591
0.2241,-0.587,-0.505,-2.014,2592
0.1759,-0.3906,-0.5635,0.04132,2593
-0.2168,0.691,1.549,2.932,2594
0.06683,-0.2717,-1.1455,-3.37,2595
-0.1284,-0.4045,-1.04,0.4067,2596
0.2832,0.6343,2.84,2.537,2597
-0.0666,-0.02461,-1.476,-1.914,2598
-0.341,-1.144,-1.634,-0.9287,2599
0.4165,1.702,2.48,1.75,2600
-0.1148,-0.825,-0.594,0.0756,2601
-0.2303,-0.8984,-1.189,-1.311,2602
0.3525,1.802,0.748,0.09644,2603
-0.2625,-0.92,0.9907,1.196,2604
0.02695,-0.8257,-1.394,-1.109,2605
0.3525,1.71,-0.2173,0.628,2606
-0.5933,-1.191,1.747,-0.09827,2607
0.3147,0.012924,-1.226,-0.587,2608
0.3486,1.254,-0.6094,1.104,2609
-0.6543,-2.057,1.443,-0.745,2610
0.2142,1.657,-0.526,0.01767,2611
0.4033,-0.1669,-0.3923,-0.114,2612
-0.4648,-1.523,0.1282,0.02417,2613
-0.03397,2.486,0.2585,1.218,2614
0.4504,-1.792,0.3018,-1.547,2615
-0.404,-0.668,-1.107,-0.4329,2616
0.0696,3.104,0.7373,3.379,2617
0.1967,-3.168,0.6123,-3.365,2618
-0.2428,0.5327,-1.213,-1.148,2619
0.15,2.572,0.1652,5.164,2620
-0.07697,-3.44,1.393,-4.004,2621
-0.0354,1.597,-1.263,-0.6895,2622
0.2412,1.028,-0.8936,3.602,2623
-0.32,-2.291,2.299,-2.846,2624
0.1726,1.484,-1.116,0.9404,2625
0.1552,0.254,-0.9766,-0.03848,2626
-0.3804,-1.626,1.323,-0.8525,2627
0.2844,1.825,0.1743,2.436,2628
0.02365,-0.3154,-1.079,-2.582,2629
-0.1871,-1.936,0.01688,0.2659,2630
-0.06903,2.588,1.229,2.854,2631
0.3179,-0.3323,-0.4111,-3.305,2632
-0.0358,-2.568,-1.325,0.152,2633
-0.468,2.742,1.046,2.83,2634
0.4375,-0.03918,1.129,-1.931,2635
0.2289,-2.807,-1.642,-1.052,2636
-0.7485,2.969,-0.371,2.127,2637
0.4705,-0.366,1.431,-0.7695,2638
0.292,-2.168,0.3313,-1.648,2639
-0.657,2.307,-1.9375,2.713,2640
0.2158,-0.4631,0.1709,-0.8774,2641
0.3977,-1.308,2.668,-2.64,2642
-0.3064,1.508,-1.811,4.23,2643
-0.2499,-0.1158,-2.486,-1.104,2644
0.3984,-1.471,4.4,-4.36,2645
-0.02599,1.753,-0.654,6.156,2646
-0.2299,-0.5947,-4.53,-1.288,2647
-0.04712,-0.9707,4.67,-5.89,2648
0.3586,1.652,0.3875,7.375,2649
-0.09753,-1.191,-4.82,-1.251,2650
-0.4634,-0.25,4.508,-5.09,2651
0.5254,1.482,-0.5522,4.695,2652
0.1498,-1.187,-3.092,0.6006,2653
-0.771,-0.03012,4.1,-3.512,2654
0.5273,0.6333,-2.469,0.9004,2655
0.4211,0.16,-0.606,3.174,2656
-1.027,-0.533,3.086,-3.416,2657
0.6475,-0.871,-3.2,-0.7563,2658
0.2062,2.322,0.691,4.75,2659
-0.7783,-1.1455,2.426,-4.08,2660
0.746,-2.146,-3.396,-0.815,2661
-0.1752,3.715,1.497,5.36,2662
-0.5015,-1.126,1.656,-5.066,2663
0.7305,-3.193,-3.475,0.172,2664
-0.3608,4.195,1.65,4.633,2665
-0.26,-0.6763,1.957,-5.31,2666
0.6636,-3.555,-3.031,1.945,2667
-0.5854,3.951,0.861,1.921,2668
0.0451,-0.5435,2.012,-3.158,2669
0.506,-2.68,-3.031,1.744,2670
-0.5054,3.018,1.48,0.244,2671
0.1125,-0.9224,1.363,-1.799,2672
0.1963,-1.387,-2.969,3.03,2673
-0.3467,2.012,1.49,-2.42,2674
0.3145,-1.002,1.44,-0.2925,2675
-0.04904,-0.1353,-2.154,2.652,2676
-0.2715,0.4363,0.05194,-3.137,2677
0.4155,-0.3892,2.021,1.665,2678
-0.3518,0.711,-1.353,0.683,2679
0.09845,-1.14,-1.61,-1.499,2680
0.2793,0.99,3.264,0.09576,2681
-0.4646,-0.06573,-1.079,0.7515,2682
0.3052,-1.116,-2.725,1.3545,2683
-0.0401,1.713,3.314,-3.664,2684
-0.159,-0.962,-0.04196,0.986,2685
0.3237,-0.359,-2.955,4.7,2686
-0.4272,1.1045,2.725,-6.03,2687
0.2188,-1.201,-0.1505,0.4875,2688
0.3699,0.688,-1.901,5.742,2689
-0.8467,0.1587,1.783,-4.64,2690
0.653,-0.4463,-0.2725,-1.66,2691
0.1707,0.1049,-0.9688,4.23,2692
-0.829,-0.2101,0.833,-0.269,2693
0.644,0.7124,0.2917,-3.354,2694
0.1009,-0.605,-0.8906,0.4482,2695
-0.5225,-0.5723,0.885,4.707,2696
0.2554,1.647,-0.737,-3.78,2697
0.1251,-1.022,0.2925,-3.09,2698
-0.006775,-0.7866,0.3323,7.266,2699
-0.4084,1.505,-0.7817,-3.139,2700
0.3457,0.07263,0.3616,-4.566,2701
0.3843,-1.663,0.2351,6.797,2702
-0.9917,0.4526,0.0916,-2.031,2703
0.679,2.385,-0.14,-3.385,2704
0.3037,-3.035,-1.021,4.453,2705
-1.013,0.2119,1.57,-2.234,2706
0.902,3.293,0.113,-0.12244,2707
-0.1782,-3.844,-2.84,1.696,2708
-0.4956,0.5454,3.195,-2.227,2709
0.733,3.584,0.459,1.123,2710
-0.5405,-4.48,-4.24,0.8096,2711
0.1183,1.039,3.455,-1.769,2712
0.3455,3.436,1.178,1.379,2713
-0.73,-4.316,-4.098,-0.10675,2714
0.6777,0.817,2.1,-1.722,2715
-0.0976,2.84,1.529,2.748,2716
-0.548,-2.373,-2.62,-1.236,2717
0.687,-0.809,1.021,-1.932,2718
-0.2678,1.936,0.9067,3.85,2719
-0.245,0.2734,-1.354,-2.805,2720
0.507,-2.268,0.0424,-1.397,2721
-0.4746,0.8696,1.27,5.31,2722
0.2175,2.357,-0.627,-4.4,2723
0.2146,-2.963,-1.373,-0.657,2724
-0.6113,-0.2522,1.9,4.51,2725
0.634,3.174,0.3354,-3.764,2726
-0.10364,-2.387,-2.684,0.8945,2727
-0.533,-0.6655,2.156,1.362,2728
0.678,2.406,1.086,-2.54,2729
-0.3064,-1.541,-3.21,1.652,2730
-0.2786,-0.3328,1.435,1.454,2731
0.6187,1.71,1.871,-2.662,2732
-0.507,-1.808,-2.65,-0.001299,2733
0.09937,0.3618,0.03165,2.145,2734
0.349,1.45,2.553,-1.188,2735
-0.547,-2.13,-2.006,-1.542,2736
0.2306,1.347,-0.973,2.479,2737
0.3213,0.7573,2.969,0.2206,2738
-0.416,-2.85,-1.636,-3.137,2739
0.001545,2.377,-1.639,1.87,2740
0.3203,0.4802,3.348,2.146,2741
-0.2164,-2.232,-1.681,-2.705,2742
-0.0463,1.073,-1.319,-1.126,2743
0.1465,0.776,3.059,3.246,2744
-0.02817,-0.958,-2.27,-0.4175,2745
-0.1487,-0.12445,-0.567,-2.549,2746
0.1274,0.796,3.088,1.889,2747
0.09875,-0.37,-3.08,0.5903,2748
-0.166,-0.2708,0.2452,-1.794,2749
-0.0821,0.1866,3.223,0.6494,2750
0.33,0.319,-4.2,0.1252,2751
-0.2389,-0.06464,1.123,1.013,2752
-0.2202,-0.815,3.094,-1.192,2753
0.5815,0.627,-3.701,-1.045,2754
-0.3328,1.161,0.4001,2.43,2755
-0.3394,-2.438,2.17,-0.684,2756
0.7095,1.0625,-1.217,-2.014,2757
-0.3555,1.69,-0.3013,2.025,2758
-0.3015,-2.652,-0.078,0.435,2759
0.5093,0.798,0.999,-2.375,2760
-0.18,1.319,-0.4365,2.434,2761
-0.1818,-1.259,-1.173,-0.5527,2762
0.2502,-0.2693,1.512,-1.67,2763
-0.1417,1.026,-0.4634,2.555,2764
0.04358,-0.3904,-0.4287,-1.9375,2765
-0.02686,-0.4165,0.843,-0.0914,2766
0.04987,0.418,-1.328,2.438,2767
0.05093,0.0522,1.321,-3.018,2768
-0.2644,0.2656,0.2957,1.131,2769
0.3525,-0.653,-2.482,1.921,2770
-0.1184,-0.2482,2.336,-4.01,2771
-0.2573,1.357,0.8364,3.578,2772
0.4016,-1.084,-3.207,-0.8525,2773
-0.1661,-0.3474,1.73,-2.586,2774
-0.2272,1.361,1.556,4.35,2775
0.4568,-1.116,-2.87,-2.271,2776
-0.351,0.2512,1.169,-1.782,2777
